id,user,text,rating,created_at
1251,user046,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 😍 https://example.com/event,5,2026/02/14 19:17
1256,user025,사진과 색이 완전히 달라서 실망했어요 😡,1,2026/02/15 11:46
1261,user008,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 🙏 https://example.com/event,3,2026/03/26 12:53
1266,user021,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ http://bit.ly/abc123,5,2026/05/21 09:30
1271,user102,협찬 받아 작성한 후기입니다. 가성비 최고입니다 또 살게요 ㅠㅠ,4,2026/01/21 06:22
1276,user057,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다,4,2026/01/16 06:06
1281,user098,색감이 사진이랑 똑같아서 만족합니다 😍,5,2026/02/07 09:32
1286,user004,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 ㅠㅠ http://bit.ly/abc123,1,2026/03/14 12:20
1291,user074,포장도 꼼꼼하고 품질이 기대 이상이에요 https://example.com/event,4,2026/05/25 21:16
1296,user072,사진과 색이 완전히 달라서 실망했어요,2,2026/01/18 05:51
1301,user013,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 😍,4,2026/01/18 19:54
1306,user047,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 👍,2,2026/04/09 16:07
1311,user040,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 😍,2,2026/04/21 11:58
1316,user019,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타 👍,3,2026/02/22 02:47
1321,user070,냄새가 너무 심해서 못 쓰겠어요 👍 https://example.com/event,2,2026/04/04 23:17
1326,user030,사진과 색이 완전히 달라서 실망했어요,1,2026/06/17 05:23
1331,user020,포장도 꼼꼼하고 품질이 기대 이상이에요,4,2026/02/15 04:43
1336,user043,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 ㅠㅠ http://bit.ly/abc123,4,2026/04/22 08:22
1341,user088,색감이 사진이랑 똑같아서 만족합니다 🙏 http://bit.ly/abc123,4,2026/03/12 07:17
1346,user051,재구매 의사 100% 강추합니다 ㅠㅠ,5,2026/05/23 02:12
1351,user047,냄새가 너무 심해서 못 쓰겠어요 😡 http://bit.ly/abc123,2,2026/03/14 11:23
1356,user115,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ,4,2026/06/01 22:38
1361,user046,협찬 받아 작성한 후기입니다. 한 번 쓰고 고장났습니다 환불 원해요 🔥,2,2026/02/23 13:56
1366,user005,무난합니다 그냥 평타 😍 https://example.com/event,,2026/05/26 03:51
1371,user026,구매처: http://shop.example.com 방문하세요 재구매 의사 100% 강추합니다 🔥,4,2026/03/21 13:25
1376,user010,가성비 최고입니다 또 살게요 😍,4,2026/06/07 15:13
1381,user015,한 번 쓰고 고장났습니다 환불 원해요 👍,1,2026/02/26 15:04
1386,user116,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 😍 http://bit.ly/abc123,2,2026/06/02 12:24
1391,user031,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 😡 https://example.com/event,2,2026/06/16 19:16
1396,user098,가성비 최고입니다 또 살게요 🔥 https://example.com/event,4,2026/04/12 20:19
1401,user112,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요,4,2026/01/11 02:20
1406,user063,사진과 색이 완전히 달라서 실망했어요 😍 https://example.com/event,2,2026/06/19 11:56
1411,user017,가격대비 그럭저럭이에요 http://bit.ly/abc123,3,2026/05/01 23:36
1416,user075,사이즈도 딱 맞고 마감이 깔끔해요 🔥,4,2026/06/28 14:40
1421,user082,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 🔥,1,2026/05/10 19:26
1426,user053,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 😍,1,2026/04/15 10:59
1431,user091,구매처: http://shop.example.com 방문하세요 무난합니다 그냥 평타,3,2026/04/20 09:09
1436,user061,포장도 꼼꼼하고 품질이 기대 이상이에요 👍,4,2026/01/11 16:56
1441,user019,색감이 사진이랑 똑같아서 만족합니다 http://bit.ly/abc123,5,2026/03/01 00:41
1446,user119,냄새가 너무 심해서 못 쓰겠어요,1,2026/01/05 04:06
1451,user026,한 번 쓰고 고장났습니다 환불 원해요 😡,1,2026/05/02 06:14
1456,user083,고객센터 연결도 안 되고 최악이에요 ㅠㅠ http://bit.ly/abc123,1,2026/06/08 18:56
1461,user039,[광고] 지금 구매하면 사은품 증정! 색감이 사진이랑 똑같아서 만족합니다 ㅠㅠ https://example.com/event,5,2026/01/04 09:09
1466,user056,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요,5,2026/05/23 15:50
1471,user096,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요 🔥,3,2026/02/28 18:08
1476,user013,포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ,4,2026/02/01 00:01
1481,user044,협찬 받아 작성한 후기입니다. 배송이 정말 빨라서 깜짝 놀랐어요 https://example.com/event,4,2026/02/20 15:02
1486,user111,[광고] 지금 구매하면 사은품 증정! 배송이 일주일이나 걸렸습니다 별로 ㅠㅠ,2,2026/06/19 15:14
1491,user030,사이즈도 딱 맞고 마감이 깔끔해요 😡,4,2026/02/05 09:08
1496,user078,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 👍 http://bit.ly/abc123,5,2026/02/24 04:30
1501,user077,생각보다 너무 작고 부실해요 ㅠㅠ http://bit.ly/abc123,2,2026/05/08 10:59
1506,user049,배송이 일주일이나 걸렸습니다 별로 http://bit.ly/abc123,2,2026/05/13 00:04
1511,user071,가성비 최고입니다 또 살게요 🔥,5,2026/05/11 07:10
1516,user050,구매처: http://shop.example.com 방문하세요 냄새가 너무 심해서 못 쓰겠어요 https://example.com/event,2,2026/04/20 06:23
1521,user047,가격대비 그럭저럭이에요 👍,3,2026/01/25 07:05
1526,user099,협찬 받아 작성한 후기입니다. 재구매 의사 100% 강추합니다 http://bit.ly/abc123,4,2026/03/17 00:32
1531,user027,무난합니다 그냥 평타 🙏,3,2026/01/20 11:53
1536,user025,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🙏,5,2026/03/17 05:00
1541,user025,[광고] 지금 구매하면 사은품 증정! 가성비 최고입니다 또 살게요 ㅠㅠ,4,2026/04/19 06:26
1546,user019,무난합니다 그냥 평타 ㅠㅠ http://bit.ly/abc123,3,2026/05/08 07:56
1551,user055,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요,4,2026/04/03 22:41
1556,user044,재구매 의사 100% 강추합니다 ㅠㅠ,4,2026/06/06 22:30
1561,user051,배송이 정말 빨라서 깜짝 놀랐어요 😍 https://example.com/event,5,2026/06/28 10:28
1566,user076,냄새가 너무 심해서 못 쓰겠어요 https://example.com/event,1,2026/05/10 17:48
1571,user028,구매처: http://shop.example.com 방문하세요 가격대비 그럭저럭이에요 https://example.com/event,3,2026/05/22 17:18
1576,user036,배송이 정말 빨라서 깜짝 놀랐어요 https://example.com/event,5,2026/01/12 02:22
1581,user108,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🔥 http://bit.ly/abc123,5,2026/01/11 14:05
1586,user034,배송이 정말 빨라서 깜짝 놀랐어요 http://bit.ly/abc123,4,2026/03/11 03:11
1591,user014,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 😍,2,2026/06/26 00:30
1596,user030,냄새가 너무 심해서 못 쓰겠어요 👍,1,2026/02/24 01:46
1601,user113,배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,5,2026/03/05 09:17
1606,user003,사이즈도 딱 맞고 마감이 깔끔해요 🙏,,2026/03/25 22:49
1611,user028,[광고] 지금 구매하면 사은품 증정! 재구매 의사 100% 강추합니다 🙏,4,2026/02/12 03:02
1616,user094,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 😍,4,2026/02/07 06:12
1621,user094,구매처: http://shop.example.com 방문하세요 한 번 쓰고 고장났습니다 환불 원해요 ㅠㅠ,2,2026/01/07 12:18
1626,user082,냄새가 너무 심해서 못 쓰겠어요 🙏,1,2026/05/03 23:48
1631,user010,구매처: http://shop.example.com 방문하세요 배송이 일주일이나 걸렸습니다 별로 🙏,2,2026/02/06 09:32
1636,user100,색감이 사진이랑 똑같아서 만족합니다 🔥,5,2026/06/28 16:11
1641,user033,협찬 받아 작성한 후기입니다. 사이즈도 딱 맞고 마감이 깔끔해요 http://bit.ly/abc123,5,2026/01/15 01:52
1646,user118,구매처: http://shop.example.com 방문하세요 사진과 색이 완전히 달라서 실망했어요 http://bit.ly/abc123,1,2026/02/07 11:12
1651,user104,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 😍,3,2026/01/19 03:21
1656,user065,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타 😍,3,2026/02/03 07:28
1661,user099,구매처: http://shop.example.com 방문하세요 색감이 사진이랑 똑같아서 만족합니다 👍,4,2026/02/09 10:22
1666,user073,사이즈도 딱 맞고 마감이 깔끔해요,4,2026/05/23 02:51
1671,user100,협찬 받아 작성한 후기입니다. 무난합니다 그냥 평타 👍 http://bit.ly/abc123,3,2026/04/13 18:35
1676,user056,재구매 의사 100% 강추합니다 🔥,4,2026/06/09 02:50
1681,user010,[광고] 지금 구매하면 사은품 증정! 무난합니다 그냥 평타 https://example.com/event,3,2026/01/22 06:52
1686,user103,한 번 쓰고 고장났습니다 환불 원해요 😍 http://bit.ly/abc123,,2026/01/24 15:46
1691,user028,색감이 사진이랑 똑같아서 만족합니다 🔥 https://example.com/event,5,2026/04/03 21:34
1696,user088,협찬 받아 작성한 후기입니다. 사진과 색이 완전히 달라서 실망했어요 🔥 https://example.com/event,2,2026/05/15 07:48
1701,user094,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ https://example.com/event,5,2026/01/17 20:49
1706,user023,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 🙏,5,2026/02/18 12:28
1711,user004,아직 잘 모르겠어요 더 써봐야 할 듯 🔥 https://example.com/event,3,2026/06/04 05:17
1716,user101,재구매 의사 100% 강추합니다 👍 http://bit.ly/abc123,4,2026/06/12 03:14
1721,user028,[광고] 지금 구매하면 사은품 증정! 포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 http://bit.ly/abc123,5,2026/06/06 11:39
1726,user022,포장도 꼼꼼하고 품질이 기대 이상이에요 🙏 http://bit.ly/abc123,5,2026/02/16 22:21
1731,user088,재구매 의사 100% 강추합니다 😡,4,2026/01/10 09:18
1736,user054,생각보다 너무 작고 부실해요,2,2026/03/16 05:13
1741,user092,배송이 일주일이나 걸렸습니다 별로 👍,1,2026/06/07 18:41
1746,user111,협찬 받아 작성한 후기입니다. 색감이 사진이랑 똑같아서 만족합니다,5,2026/03/19 15:39
1751,user089,고객센터 연결도 안 되고 최악이에요 🙏 http://bit.ly/abc123,2,2026/06/24 22:56
1756,user088,배송이 일주일이나 걸렸습니다 별로 😡 https://example.com/event,1,2026/05/16 02:38
1761,user113,포장도 꼼꼼하고 품질이 기대 이상이에요,4,2026/06/26 09:49
1766,user119,포장도 꼼꼼하고 품질이 기대 이상이에요 🔥 https://example.com/event,5,2026/02/07 00:16
1771,user082,재구매 의사 100% 강추합니다 🙏,5,2026/04/12 13:57
1776,user112,사이즈도 딱 맞고 마감이 깔끔해요,5,2026/06/04 10:45
1781,user011,색감이 사진이랑 똑같아서 만족합니다 😡 https://example.com/event,5,2026/03/19 02:33
1786,user119,재구매 의사 100% 강추합니다 ㅠㅠ,4,2026/04/26 19:33
1791,user007,사진과 색이 완전히 달라서 실망했어요 😍,1,2026/05/15 17:54
1796,user065,아직 잘 모르겠어요 더 써봐야 할 듯 👍,3,2026/03/15 00:34
1801,user006,무난합니다 그냥 평타 😡,3,2026/04/18 20:15
1806,user069,[광고] 지금 구매하면 사은품 증정! 사진과 색이 완전히 달라서 실망했어요 👍 http://bit.ly/abc123,1,2026/06/17 07:39
1811,user016,구매처: http://shop.example.com 방문하세요 아직 잘 모르겠어요 더 써봐야 할 듯 ㅠㅠ https://example.com/event,3,2026/05/04 13:20
1816,user049,배송이 일주일이나 걸렸습니다 별로 🙏 http://bit.ly/abc123,2,2026/05/10 22:57
1821,user075,[광고] 지금 구매하면 사은품 증정! 배송이 정말 빨라서 깜짝 놀랐어요 ㅠㅠ,4,2026/03/06 01:18
1826,user002,색감이 사진이랑 똑같아서 만족합니다 🔥,5,2026/06/22 13:10
1831,user115,배송이 정말 빨라서 깜짝 놀랐어요 🔥 https://example.com/event,4,2026/01/26 08:28
1836,user010,구매처: http://shop.example.com 방문하세요 사이즈도 딱 맞고 마감이 깔끔해요 😍,5,2026/01/05 06:09
1841,user113,배송이 일주일이나 걸렸습니다 별로 👍 http://bit.ly/abc123,2,2026/03/01 01:54
1846,user041,한 번 쓰고 고장났습니다 환불 원해요 😍,2,2026/04/19 22:08
1851,user089,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 😍,,2026/05/13 14:27
1856,user043,구매처: http://shop.example.com 방문하세요 포장도 꼼꼼하고 품질이 기대 이상이에요 😡 https://example.com/event,5,2026/01/23 01:27
1861,user072,색감이 사진이랑 똑같아서 만족합니다 👍,4,2026/05/21 18:07
1866,user050,색감이 사진이랑 똑같아서 만족합니다,5,2026/05/06 02:06
1871,user007,색감이 사진이랑 똑같아서 만족합니다 🔥 https://example.com/event,4,2026/04/06 06:52
1876,user111,사이즈도 딱 맞고 마감이 깔끔해요 🔥,4,2026/04/02 18:08
1881,user100,구매처: http://shop.example.com 방문하세요 생각보다 너무 작고 부실해요 🔥,1,2026/05/22 19:25
1886,user080,색감이 사진이랑 똑같아서 만족합니다 https://example.com/event,5,2026/03/12 02:23
1891,user024,협찬 받아 작성한 후기입니다. 가격대비 그럭저럭이에요,3,2026/04/11 18:22
1896,user036,[광고] 지금 구매하면 사은품 증정! 가격대비 그럭저럭이에요 👍,3,2026/03/05 01:56
1901,user028,배송이 일주일이나 걸렸습니다 별로 ㅠㅠ,2,2026/06/07 18:54
1906,user082,배송이 정말 빨라서 깜짝 놀랐어요 http://bit.ly/abc123,5,2026/05/18 13:32
1911,user015,무난합니다 그냥 평타 😍,3,2026/01/26 11:53
1916,user049,사진과 색이 완전히 달라서 실망했어요 👍,1,2026/05/05 16:58
1921,user027,고객센터 연결도 안 되고 최악이에요,,2026/01/09 22:44
1926,user068,포장도 꼼꼼하고 품질이 기대 이상이에요,5,2026/02/04 00:16
1931,user083,배송이 일주일이나 걸렸습니다 별로 😡 http://bit.ly/abc123,,2026/05/13 05:29
1936,user024,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 ㅠㅠ https://example.com/event,4,2026/03/22 01:23
1941,user017,[광고] 지금 구매하면 사은품 증정! 사이즈도 딱 맞고 마감이 깔끔해요 😡,5,2026/01/06 10:18
1946,user029,사진과 색이 완전히 달라서 실망했어요 https://example.com/event,1,2026/06/25 14:14
1951,user060,재구매 의사 100% 강추합니다 🔥 https://example.com/event,5,2026/01/04 08:58
1956,user023,포장도 꼼꼼하고 품질이 기대 이상이에요 😍,5,2026/06/01 19:41
1961,user063,협찬 받아 작성한 후기입니다. 생각보다 너무 작고 부실해요 😡,1,2026/01/05 12:06
1966,user032,협찬 받아 작성한 후기입니다. 냄새가 너무 심해서 못 쓰겠어요 🔥,2,2026/06/26 23:30
1971,user093,협찬 받아 작성한 후기입니다. 포장도 꼼꼼하고 품질이 기대 이상이에요 http://bit.ly/abc123,4,2026/03/03 02:36
1976,user061,재구매 의사 100% 강추합니다,5,2026/02/03 05:27
1981,user059,사진과 색이 완전히 달라서 실망했어요 ㅠㅠ http://bit.ly/abc123,2,2026/03/16 00:45
1986,user018,[광고] 지금 구매하면 사은품 증정! 아직 잘 모르겠어요 더 써봐야 할 듯,3,2026/05/23 12:14
